162,"Feast of July"
163,"First Knight"
164,"Free Willy 2: The Adventure Home"
165,"Hackers"
166,"Jeffrey"
167,"Johnny Mnemonic"
168,"Judge Dredd"
169,"Jury Duty"
170,"Kids"
171,"Living in Oblivion"
172,"Lord of Illusions"
173,"Love & Human Remains"
174,"Mad Love"
175,"Mallrats"
176,"Mighty Morphin Power Rangers: The Movie"
177,"Moonlight and Valentino"
178,"Mute Witness"
179,"Nadja"
180,"Net, The"
181,"Nine Months"
182,"Party Girl"
183,"Prophecy, The"
184,"Reckless"
185,"Safe"
186,"Scarlet Letter, The"
187,"Show, The"
188,"Showgirls"
189,"Smoke"
190,"Something to Talk About"
191,"Species"
192,"Stars Fell on Henrietta, The"
193,"Strange Days"
194,"Umbrellas of Cherbourg, The"
195,"Tie That Binds, The"
196,"Three Wishes"
197,"Total Eclipse"
198,"To Wong Foo, Thanks for Everything! Julie Newmar"
199,"Under Siege 2: Dark Territory"
200,"Unstrung Heroes"
201,"Unzipped"
202,"Walk in the Clouds, A"
203,"Waterworld"
204,"White Man's Burden"
205,"Wild Bill"
206,"Browning Version, The"
207,"Bushwhacked"
208,"Burnt By the Sun"
209,"Before the Rain"
210,"Before Sunrise"
211,"Billy Madison"
212,"Babysitter, The"
213,"Boys on the Side"
214,"Cure, The"
215,"Castle Freak"
216,"Circle of Friends"
217,"Clerks"
218,"Don Juan DeMarco"
219,"Disclosure"
220,"Dream Man"
221,"Drop Zone"
222,"Destiny Turns on the Radio"
223,"Death and the Maiden"
224,"Dolores Claiborne"
225,"Dumb & Dumber"
226,"Eat Drink Man Woman"
227,"Exotica"
228,"Exit to Eden"
229,"Ed Wood"
230,"French Kiss"
231,"Forget Paris"
232,"Far From Home: The Adventures of Yellow Dog"
233,"Goofy Movie, A"
234,"Hideaway"
235,"Fluke"
236,"Farinelli: il castrato"
237,"Gordy"
238,"Gumby: The Movie"
239,"Glass Shield, The"
240,"Hoop Dreams"
241,"Heavenly Creatures"
242,"Houseguest"
243,"Immortal Beloved"
244,"Heavyweights"
245,"Hunted, The"
246,"I.Q."
247,"Interview with the Vampire"
248,"Jefferson in Paris"
249,"Jerky Boys, The"
250,"Junior"
251,"Just Cause"
252,"Kid in King Arthur's Court, A"
253,"Kiss of Death"
254,"Star Wars: Episode IV - A New Hope"
255,"Little Women"
256,"Little Princess, A"
257,"Ladybird Ladybird"
258,"Enfer, L'"
259,"Like Water for Chocolate"
260,"Legends of the Fall"
261,"Major Payne"
262,"Little Odessa"
263,"My Crazy Life"
264,"Love Affair"
265,"Losing Isaiah"
266,"Madness of King George, The"
267,"Mary Shelley's Frankenstein"
268,"Man of the House"
269,"Mixed Nuts"
270,"Milk Money"
271,"Miracle on 34th Street"
272,"Miami Rhapsody"
273,"My Family"
274,"Murder in the First"
275,"Nobody's Fool"
276,"Nell"
277,"New Jersey Drive"
278,"Nemesis 2: Nebula"
279,"Nina Takes a Lover"
280,"Natural Born Killers"
281,"Only You"
282,"Once Were Warriors"
283,"Poison Ivy II"
284,"Outbreak"
285,"Professional, The"
286,"Perez Family, The"
287,"Pyromaniac's Love Story, A"
288,"Pulp Fiction"
289,"Panther"
290,"Pushing Hands"
291,"Priest"
292,"Quiz Show"
293,"Picture Bride"
294,"Queen Margot"
295,"Quick and the Dead, The"
296,"Roommates"
297,"Ready to Wear"
298,"Three Colors: Red"
299,"Three Colors: Blue"
300,"Three Colors: White"
301,"Red Firecracker, Green Firecracker"
302,"Rent-a-Kid"
303,"Relative Fear"
304,"Stuart Saves His Family"
305,"Swan Princess, The"
306,"Secret of Roan Inish, The"
307,"Specialist, The"
308,"Stargate"
309,"Santa Clause, The"
310,"Shawshank Redemption, The"
311,"Shallow Grave"
312,"Suture"
313,"Strawberry and Chocolate"
314,"Swimming with Sharks"
315,"Sum of Us, The"
316,"National Lampoon's Senior Trip"
317,"To Live"
318,"Tank Girl"
319,"Tales From the Crypt Presents: Demon Knight"
320,"Star Trek: Generations"
321,"Tales from the Hood"
322,"Tom & Viv"
323,"Village of the Damned"
324,"Tommy Boy"
325,"Vanya on 42nd Street"
326,"Underneath, The"
327,"Walking Dead, The"
328,"What's Eating Gilbert Grape"
329,"Virtuosity"
330,"While You Were Sleeping"
331,"War, The"
332,"Double Happiness"
333,"Muriel's Wedding"
334,"Baby-Sitters Club, The"
335,"Ace Ventura: Pet Detective"
336,"Adventures of Priscilla, Queen of the Desert, The"
337,"Backbeat"
338,"Bitter Moon"
339,"Bullets Over Broadway"
340,"Clear and Present Danger"
341,"Client, The"
342,"Corrina, Corrina"
343,"Crooklyn"
344,"Crow, The"
345,"Cobb"
346,"Flintstones, The"
347,"Forrest Gump"
348,"Four Weddings and a Funeral"
349,"Higher Learning"
350,"I Like It Like That"
351,"I Love Trouble"
352,"It Could Happen to You"
353,"Jungle Book, The"
354,"Wonderful, Horrible Life of Leni Riefenstahl, The"
355,"Lion King, The"
356,"Little Buddha"
357,"Wes Craven's New Nightmare"
358,"Mask, The"
359,"Maverick"
360,"Mrs. Parker and the Vicious Circle"
361,"Naked Gun 33 1/3: The Final Insult"
362,"Paper, The"
363,"Reality Bites"
364,"Red Rock West"
365,"Richie Rich"
366,"Safe Passage"
367,"River Wild, The"
368,"Speed"
369,"Speechless"
370,"Timecop"
371,"True Lies"
372,"When a Man Loves a Woman"
373,"Wolf"
374,"Wyatt Earp"
375,"Bad Company"
376,"Man of No Importance, A"
377,"S.F.W."
378,"Low Down Dirty Shame, A"
379,"Boys Life"
380,"Colonel Chabert, Le"
381,"Faster Pussycat! Kill! Kill!"
382,"Jason's Lyric"
383,"Secret Adventures of Tom Thumb, The"
384,"Street Fighter"
385,"Coldblooded"
386,"Fall Time"
387,"Fear, The"
388,"Frank and Ollie"
389,"Mirage"
390,"Open Season"
391,"Brother Minister: The Assassination of Malcolm X"
392,"Highlander III: The Sorcerer"
393,"Federal Hill"
394,"In the Mouth of Madness"
395,"8 Seconds"
396,"Above the Rim"
397,"Addams Family Values"
398,"You So Crazy"
399,"Age of Innocence, The"
400,"Airheads"
401,"Air Up There, The"
402,"Another Stakeout"
403,"Bad Girls"
404,"Barcelona"
405,"Being Human"
406,"Beverly Hillbillies, The"
407,"Beverly Hills Cop III"
408,"Black Beauty"
409,"Blink"
410,"Blown Away"
411,"Blue Chips"
412,"Blue Sky"
413,"Body Snatchers"
414,"Boxing Helena"
415,"Bronx Tale, A"
416,"Cabin Boy"
417,"Calendar Girl"
418,"Carlito's Way"
419,"City Slickers II: The Legend of Curly's Gold"
420,"Clean Slate"
421,"Cliffhanger"
422,"Coneheads"
423,"Color of Night"
424,"Cops and Robbersons"
425,"Cowboy Way, The"
426,"Dangerous Game"
427,"Dave"
428,"Dazed and Confused"
429,"Demolition Man"
430,"Endless Summer 2, The"
431,"Even Cowgirls Get the Blues"
432,"Fatal Instinct"
433,"Farewell My Concubine"
434,"Favor, The"
435,"Fearless"
436,"Fear of a Black Hat"
437,"With Honors"
438,"Flesh and Bone"
439,"Widows' Peak"
440,"For Love or Money"
441,"Firm, The"
442,"Free Willy"
443,"Fresh"
444,"Fugitive, The"
445,"Geronimo: An American Legend"
446,"Getaway, The"
447,"Getting Even with Dad"
448,"Go Fish"
449,"Good Man in Africa, A"
450,"Guilty as Sin"
451,"Hard Target"
452,"Heaven & Earth"
453,"Hot Shots! Part Deux"
454,"Live Nude Girls"
455,"Englishman Who Went Up a Hill, But Came Down a Mountain, The"
456,"House of the Spirits, The"
457,"House Party 3"
458,"Hudsucker Proxy, The"
459,"I'll Do Anything"
460,"In the Army Now"
461,"In the Line of Fire"
462,"In the Name of the Father"
463,"Inkwell, The"
464,"What's Love Got to Do with It?"
465,"Jimmy Hollywood"
466,"Judgment Night"
467,"Jurassic Park"
468,"Kalifornia"
469,"Killing Zoe"
470,"King of the Hill"
471,"Lassie"
472,"Last Action Hero"
473,"Life with Mikey"
474,"Lightning Jack"
475,"M. Butterfly"
476,"Made in America"
477,"Malice"
478,"Man Without a Face, The"
479,"Manhattan Murder Mystery"
480,"Menace II Society"
481,"Executive Decision"
482,"In the Realm of the Senses"
483,"What Happened Was..."
484,"Much Ado About Nothing"
485,"Mr. Jones"
486,"Mr. Wonderful"
487,"Mrs. Doubtfire"
488,"Naked"
489,"Next Karate Kid, The"
490,"New Age, The"
491,"No Escape"
492,"North"
493,"Orlando"
494,"Perfect World, A"
495,"Philadelphia"
496,"Piano, The"
497,"Poetic Justice"
498,"Program, The"
499,"Robert A. Heinlein's The Puppet Masters"
500,"Radioland Murders"
501,"Ref, The"
502,"Remains of the Day, The"
503,"Renaissance Man"
504,"Rising Sun"
505,"Road to Wellville, The"
506,"Robocop 3"
507,"Robin Hood: Men in Tights"
508,"Romeo Is Bleeding"
509,"Romper Stomper"
510,"Ruby in Paradise"
511,"Rudy"
512,"Saint of Fort Washington, The"
513,"Savage Nights"
514,"Schindler's List"
515,"Scout, The"
516,"Searching for Bobby Fischer"
517,"Second Best"
518,"Secret Garden, The"
519,"Serial Mom"
520,"Shadow, The"
521,"Shadowlands"
522,"Short Cuts"
523,"Simple Twist of Fate, A"
524,"Sirens"
525,"Six Degrees of Separation"
526,"Sleepless in Seattle"
527,"Sliver"
528,"Blade Runner"
529,"Son in Law"
530,"So I Married an Axe Murderer"
531,"Striking Distance"
532,"Harlem"
533,"Super Mario Bros."
534,"Surviving the Game"
535,"Terminal Velocity"
536,"Thirty-Two Short Films About Glenn Gould"
537,"Threesome"
538,"Nightmare Before Christmas, The"
539,"Three Musketeers, The"
540,"Tombstone"
541,"Trial by Jury"
542,"True Romance"
543,"War Room, The"
544,"Mamma Roma"
545,"Pagemaster, The"
546,"Paris, France"
547,"Beans of Egypt, Maine, The"
548,"Killer"
549,"Welcome to the Dollhouse"
550,"Germinal"
551,"Chasers"
552,"Cronos"
553,"Naked in New York"
554,"Kika"
555,"Bhaji on the Beach"
556,"Little Big League"
557,"Slingshot, The"
558,"Wedding Gift, The"
559,"Foreign Student"
560,"Ciao, Professore!"
561,"Spanking the Monkey"
562,"Little Rascals, The"
563,"Fausto"
564,"Andre"
565,"Hour of the Pig, The"
566,"Scorta, La"
567,"Princess Caraboo"
568,"Celluloid Closet, The"
569,"Metisse"
570,"Dear Diary"
571,"I Don't Want to Talk About It"
572,"Brady Bunch Movie, The"
573,"Home Alone"
574,"Ghost"
575,"Aladdin"
576,"Terminator 2: Judgment Day"
577,"Dances with Wolves"
578,"Tough and Deadly"
579,"Batman"
580,"Silence of the Lambs, The"
581,"Snow White and the Seven Dwarfs"
582,"Beauty and the Beast"
583,"Pinocchio"
584,"Pretty Woman"
585,"Window to Paris"
586,"Wild Bunch, The"
587,"Love and a .45"
588,"Wooden Man's Bride, The"
589,"Great Day in Harlem, A"
590,"Bye Bye, Love"
591,"One Fine Day"
592,"Candyman: Farewell to the Flesh"
593,"Century"
594,"Fargo"
595,"Homeward Bound II: Lost in San Francisco"
596,"Heavy Metal"
597,"Hellraiser: Bloodline"
598,"Pallbearer, The"
599,"Jane Eyre"
600,"Loaded"
601,"Bread and Chocolate"
602,"Aristocats, The"
603,"Flower of My Secret, The"
604,"Two Much"
605,"Ed"
606,"My Favorite Season"
607,"Modern Affair, A"
608,"Condition Red"
609,"Thin Line Between Love and Hate, A"
610,"Last Supper, The"
611,"Primal Fear"
612,"Carried Away"
613,"All Dogs Go to Heaven 2"
614,"Land and Freedom"
615,"Denise Calls Up"
616,"Theodore Rex"
617,"Family Thing, A"
618,"Sgt. Bilko"
619,"Jack and Sarah"
620,"Girl 6"
621,"Diabolique"
622,"Little Indian, Big City"
623,"Roula"
624,"Peanuts - Die Bank zahlt alles"
625,"Happy Weekend"
626,"Nelly & Monsieur Arnaud"
627,"Courage Under Fire"
628,"Mission: Impossible"
629,"Cold Fever"
630,"Moll Flanders"
631,"Superweib, Das"
632,"301, 302"
633,"Dragonheart"
634,"Mutters Courage"
635,"Eddie"
636,"Yankee Zulu"
637,"Billy's Holiday"
638,"Purple Noon"
639,"August"
640,"James and the Giant Peach"
641,"Fear"
642,"Kids in the Hall: Brain Candy"
643,"Faithful"
644,"Underground"
645,"All Things Fair"
646,"Bloodsport 2"
647,"Pather Panchali"
648,"Aparajito"
649,"World of Apu, The"
650,"Mystery Science Theater 3000: The Movie"
651,"Tarantella"
652,"Space Jam"
653,"Barbarella"
654,"Some Folks Call It a Sling Blade"
655,"Run of the Country, The"
656,"Alphaville"
657,"Clean Slate"
658,"Tigrero: A Film That Was Never Made"
659,"Windows"
660,"It's My Party"
661,"Country Life"
662,"Operation Dumbo Drop"
663,"Promise, The"
664,"Mrs. Winterbourne"
665,"Solo"
666,"Substitute, The"
667,"True Crime"
668,"Butterfly Kiss"
669,"Feeling Minnesota"
670,"Delta of Venus"
671,"Angus"
672,"Daens"
673,"Faces"
674,"Boys"
675,"Quest, The"
676,"Cosi"
677,"Sunset Park"
678,"Mulholland Falls"
679,"Truth About Cats & Dogs, The"
680,"Oliver & Company"
681,"Celtic Pride"
682,"Flipper"
683,"Captives"
684,"Dead Man"
685,"Horseman on the Roof, The"
686,"Switchblade Sisters"
687,"Mouth to Mouth"
688,"Visitors, The"
689,"Multiplicity"
690,"Wallace & Gromit: The Best of Aardman Animation"
691,"Haunted World of Edward D. Wood Jr., The"
692,"Craft, The"
693,"Great White Hype, The"
694,"Last Dance"
695,"Cold Comfort Farm"
696,"Institute Benjamenta, or This Dream People Call Human Life"
697,"Low Life, The"
698,"Heaven's Prisoners"
699,"Original Gangstas"
700,"Rock, The"
701,"Getting Away With Murder"
702,"Cemetery Man"
703,"Twister"
704,"Barb Wire"
705,"Ghost in the Shell"
706,"Thinner"
707,"Spy Hard"
708,"Brothers in Trouble"
709,"Close Shave, A"
710,"Force of Evil"
711,"Stupids, The"
712,"Arrival, The"
713,"Man from Down Under, The"
714,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"
715,"Careful"
716,"Month by the Lake, A"
717,"Gold Diggers: The Secret of Bear Mountain"
718,"Kim"
719,"Carmen Miranda: Bananas Is My Business"
720,"Ashes of Time"
721,"Jar, The"
722,"Maya Lin: A Strong Clear Vision"
723,"Stalingrad"
724,"Phantom, The"
725,"Striptease"
726,"Last of the High Kings, The"
727,"Heavy"
728,"Jack"
729,"I Shot Andy Warhol"
730,"Grass Harp, The"
731,"Marlene Dietrich: Shadow and Light"
732,"Vie est belle, La"
733,"Wend Kuuni"
734,"Spirits of the Dead"
735,"Babyfever"
736,"Trainspotting"
737,"'Til There Was You"
738,"Independence Day"
739,"Stealing Beauty"
740,"Fan, The"
741,"Hunchback of Notre Dame, The"
742,"Cable Guy, The"
743,"Kingpin"
744,"Eraser"
745,"Gate of Heavenly Peace, The"
746,"Nutty Professor, The"
747,"I, Worst of All"
748,"An Unforgettable Summer"
749,"Last Klezmer: Leopold Kozlowski, His Life and Music, The"
750,"Hungarian Fairy Tale, A"
751,"My Life and Times With Antonin Artaud"
752,"Very Natural Thing, A"
753,"Daylight"
754,"Frighteners, The"
755,"Lone Star"
756,"Harriet the Spy"
757,"Phenomenon"
758,"Walking and Talking"
759,"She's the One"
760,"Time to Kill, A"
761,"American Buffalo"
762,"Rendezvous in Paris"
763,"Alaska"
764,"Fled"
765,"Kazaam"
766,"Bewegte Mann, Der"
767,"Larger Than Life"
768,"Boy Called Hate, A"
769,"Power 98"
770,"Very Brady Sequel, A"
771,"Death in the Garden"
772,"Crude Oasis, The"
773,"Collectionneuse, La"
774,"Kaspar Hauser"
775,"Diebinnen"
776,"Convent, The"
777,"Adventures of Pinocchio, The"
778,"Joe's Apartment"
779,"First Wives Club, The"
780,"Stonewall"
781,"Ransom"
782,"High School High"
783,"Phat Beach"
784,"Foxfire"
785,"Chain Reaction"
786,"Matilda"
787,"Emma"
788,"Crow: City of Angels, The"
789,"House Arrest"
790,"Eyes Without a Face"
791,"Tales from the Crypt Presents: Bordello of Blood"
792,"Lotto Land"
793,"Story of Xinghua, The"
794,"Flirt"
795,"Big Squeeze, The"
796,"Spitfire Grill, The"
797,"Escape from L.A."
798,"Cyclo"
799,"Basquiat"
800,"Tin Cup"
801,"Dingo"
802,"Ballad of Narayama, The"
803,"Godfather, The"
804,"Hippie Revolution, The"
805,"Maybe, Maybe Not"
806,"Supercop"
807,"Manny & Lo"
808,"Celestial Clockwork"
809,"Wife, The"
810,"Small Faces"
811,"Bound"
812,"Carpool"
813,"Death in Brunswick"
814,"Kansas City"
815,"Gone Fishin'"
816,"Aiqing wansui"
817,"Killer: A Journal of Murder"
818,"Nothing to Lose"
819,"Police Story 4: Project S"
820,"Girls Town"
821,"Bye-Bye"
822,"Relic, The"
823,"Island of Dr. Moreau, The"
824,"First Kid"
825,"Trigger Effect, The"
826,"Sweet Nothing"
827,"Bogus"
828,"Bulletproof"
829,"Talk of Angels"
830,"Land Before Time III: The Time of the Great Giving"
831,"1-900"
832,"Halloween: The Curse of Michael Myers"
833,"Twelfth Night"
834,"Mother Night"
835,"Venice/Venice"
836,"Wild Reeds"
837,"For Whom the Bell Tolls"
838,"Philadelphia Story, The"
839,"Singin' in the Rain"
840,"American in Paris, An"
841,"Funny Face"
842,"Breakfast at Tiffany's"
843,"Vertigo"
844,"Rear Window"
845,"It Happened One Night"
846,"Gaslight"
847,"Gay Divorcee, The"
848,"North by Northwest"
849,"Apartment, The"
850,"Some Like It Hot"
851,"Charade"
852,"Casablanca"
853,"Maltese Falcon, The"
854,"My Fair Lady"
855,"Sabrina"
856,"Roman Holiday"
857,"Little Princess, The"
858,"Meet Me in St. Louis"
859,"Wizard of Oz, The"
860,"Gone with the Wind"
861,"My Favorite Year"
862,"Sunset Blvd."
863,"Citizen Kane"
864,"2001: A Space Odyssey"
865,"Golden Earrings"
866,"All About Eve"
867,"Women, The"
868,"Rebecca"
869,"Foreign Correspondent"
870,"Notorious"
871,"Spellbound"
872,"Affair to Remember, An"
873,"To Catch a Thief"
874,"Father of the Bride"
875,"Band Wagon, The"
876,"Ninotchka"
877,"Love in the Afternoon"
878,"Gigi"
879,"Reluctant Debutante, The"
880,"Adventures of Robin Hood, The"
881,"Mark of Zorro, The"
882,"Laura"
883,"Ghost and Mrs. Muir, The"
884,"Lost Horizon"
885,"Top Hat"
886,"To Be or Not to Be"
887,"My Man Godfrey"
888,"Giant"
889,"East of Eden"
890,"Thin Man, The"
891,"His Girl Friday"
892,"Around the World in 80 Days"
893,"It's a Wonderful Life"
894,"Mr. Smith Goes to Washington"
895,"Bringing Up Baby"
896,"Penny Serenade"
897,"Scarlet Letter, The"
898,"Lady of Burlesque"
899,"Of Human Bondage"
900,"Angel on My Shoulder"
901,"Little Lord Fauntleroy"
902,"They Made Me a Criminal"
903,"Inspector General, The"
904,"Angel and the Badman"
905,"39 Steps, The"
906,"Walk in the Sun, A"
907,"Outlaw, The"
908,"Night of the Living Dead"
909,"African Queen, The"
910,"Beat the Devil"
911,"Cat on a Hot Tin Roof"
912,"Last Time I Saw Paris, The"
913,"Meet John Doe"
914,"Algiers"
915,"Something to Sing About"
916,"Farewell to Arms, A"
917,"Moonlight Murder"
918,"Blue Angel, The"
919,"In the Line of Duty 2"
920,"Dangerous Ground"
921,"Picnic"
922,"Pompatus of Love, The"
923,"Small Wonders"
924,"Fly Away Home"
925,"Bliss"
926,"Grace of My Heart"
927,"Schlafes Bruder"
928,"Maximum Risk"
929,"Michael Collins"
930,"Rich Man's Wife, The"
931,"Infinity"
932,"Big Night"
933,"Last Man Standing"
934,"Caught"
935,"Set It Off"
936,"2 Days in the Valley"
937,"Curdled"
938,"Ed's Next Move"
939,"Extreme Measures"
940,"Glimmer Man, The"
941,"D3: The Mighty Ducks"
942,"Chamber, The"
943,"Apple Dumpling Gang, The"
944,"Davy Crockett, King of the Wild Frontier"
945,"Escape to Witch Mountain"
946,"Love Bug, The"
947,"Herbie Rides Again"
948,"Old Yeller"
949,"Parent Trap, The"
950,"Pollyanna"
951,"Homeward Bound: The Incredible Journey"
952,"Shaggy Dog, The"
953,"Swiss Family Robinson"
954,"That Darn Cat!"
955,"20,000 Leagues Under the Sea"
956,"Cool Runnings"
957,"Angels in the Outfield"
958,"Cinderella"
959,"Winnie the Pooh and the Blustery Day"
960,"Three Caballeros, The"
961,"Sword in the Stone, The"
962,"So Dear to My Heart"
963,"Robin Hood: Prince of Thieves"
964,"Mary Poppins"
965,"Dumbo"
966,"Pete's Dragon"
967,"Bedknobs and Broomsticks"
968,"Alice in Wonderland"
969,"Fox and the Hound, The"
970,"Freeway"
971,"Sound of Music, The"
972,"Die Hard"
973,"Lawnmower Man, The"
974,"Unhook the Stars"
975,"Synthetic Pleasures"
976,"Secret Agent, The"
977,"Secrets & Lies"
978,"That Thing You Do!"
979,"To Gillian on Her 37th Birthday"
980,"Surviving Picasso"
981,"Beautiful Thing"
982,"Long Kiss Goodnight, The"
983,"Ghost and the Darkness, The"
984,"Looking for Richard"
985,"Trees Lounge"
986,"Normal Life"
987,"Get on the Bus"
988,"Shadow Conspiracy"
989,"Jude"
990,"Everyone Says I Love You"
991,"Bitter Sugar"
992,"William Shakespeare's Romeo and Juliet"
993,"Swingers"
994,"Sleepers"
995,"Sunchaser, The"
996,"Johns"
997,"Aladdin and the King of Thieves"
998,"Shall We Dance?"
999,"Damsel in Distress, A"
1000,"Crossfire"
1001,"Murder, My Sweet"
1002,"Macao"
1003,"For the Moment"
1004,"Willy Wonka and the Chocolate Factory"
1005,"Innocents, The"
1006,"Sleeper"
1007,"Bananas"
1008,"Fish Called Wanda, A"
1009,"Monty Python's Life of Brian"
1010,"Victor/Victoria"
1011,"Candidate, The"
1012,"Great Race, The"
1013,"Bonnie and Clyde"
1014,"Old Man and the Sea, The"
1015,"Dial M for Murder"
1016,"Madame Butterfly"
1017,"Dirty Dancing"
1018,"Reservoir Dogs"
1019,"Platoon"
1020,"Weekend at Bernie's"
1021,"Basic Instinct"
1022,"Doors, The"
1023,"Crying Game, The"
1024,"Glengarry Glen Ross"
1025,"Sophie's Choice"
1026,"E.T. the Extra-Terrestrial"
1027,"Search for One-eye Jimmy, The"
1028,"Christmas Carol, A"
1029,"Days of Thunder"
1030,"Top Gun"
1031,"American Strays"
1032,"Rebel Without a Cause"
1033,"Streetcar Named Desire, A"
1034,"Children of the Corn IV: The Gathering"
1035,"Loser"
1036,"Microcosmos"
1037,"Palookaville"
1038,"Associate, The"
1039,"Funeral, The"
1040,"Sleepover"
1041,"Single Girl, A"
1042,"Eighth Day, The"
1043,"Tashunga"
1044,"Drunks"
1045,"People vs. Larry Flynt, The"
1046,"Glory Daze"
1047,"Perfect Candidate, A"
1048,"On Golden Pond"
1049,"Return of the Pink Panther, The"
1050,"Drop Dead Fred"
1051,"Abyss, The"
1052,"Fog, The"
1053,"Escape from New York"
1054,"Howling, The"
1055,"Jean de Florette"
1056,"Manon of the Spring"
1057,"Talking About Sex"
1058,"Johnny 100 Pesos"
1059,"Private Benjamin"
1060,"Monty Python and the Holy Grail"
1061,"Dadetown"
1062,"Everything Relative"
1063,"Get Over It"
1064,"Line King: Al Hirschfeld, The"
1065,"Snowriders"
1066,"When We Were Kings"
1067,"Wrong Trousers, The"
1068,"JLG/JLG - autoportrait de d̩cembre"
1069,"Return of Martin Guerre, The"
1070,"Faust"
1071,"He Walked by Night"
1072,"Raw Deal"
1073,"T-Men"
1074,"Six of a Kind"
1075,"Tin Drum, The"
1076,"Ruling Class, The"
1077,"Mina Tannenbaum"
1078,"Two or Three Things I Know About Her"
1079,"Bloody Child, The"
1080,"Dear God"
1081,"Bad Moon"
1082,"American Dream"
1083,"Best of the Best 3: No Turning Back"
1084,"Bob Roberts"
1085,"Cinema Paradiso"
1086,"Cook the Thief His Wife & Her Lover, The"
1087,"Grosse Fatigue"
1088,"Delicatessen"
1089,"Double Life of Veronique, The"
1090,"Enchanted April"
